ts_ms,phase,val,pos_steps,spd_sps,sg_result,cs_actual,cur_a,cur_b,stall,otpw,ot,ola,olb
88970,ACCEL,1000,57218,-1619,40,18,-84,-233,0,0,0,0,0
89170,ACCEL,1000,57085,-1699,42,18,-184,-166,0,0,0,0,0
89370,ACCEL,1000,56931,-1787,42,18,60,239,0,0,0,0,0
89570,ACCEL,1000,56773,-1874,46,18,-13,-248,0,0,0,0,0
89770,ACCEL,1000,56635,-1946,40,18,-213,-127,0,0,0,0,0
89970,ACCEL,1000,56478,-2025,42,18,166,182,0,0,0,0,0
90170,ACCEL,1000,56334,-2095,46,18,182,-167,0,0,0,0,0
90370,ACCEL,1000,56176,-2169,34,18,-212,127,0,0,0,0,0
90570,ACCEL,1000,56019,-2240,46,18,239,-61,0,0,0,0,0
90770,ACCEL,1000,55863,-2309,40,18,-245,-36,0,0,0,0,0
90970,ACCEL,1000,55707,-2375,42,18,212,126,0,0,0,0,0
91170,ACCEL,1000,55550,-2441,40,18,-167,-183,0,0,0,0,0
91370,ACCEL,1000,55393,-2504,42,18,106,223,0,0,0,0,0
91570,ACCEL,1000,55236,-2492,46,18,-37,-245,0,0,0,0,0
91770,ACCEL,1000,55081,-2429,34,18,-83,233,0,0,0,0,0
91970,ACCEL,1000,54924,-2364,46,18,146,-200,0,0,0,0,0
92170,ACCEL,1000,54767,-2297,36,18,-199,147,0,0,0,0,0
92370,ACCEL,1000,54610,-2227,56,18,232,-84,0,0,0,0,0
92570,ACCEL,1000,54453,-2156,42,18,-248,12,0,0,0,0,0
92772,ACCEL,1000,54296,-2082,42,18,240,59,0,0,0,0,0
92972,ACCEL,1000,54139,-2005,42,18,-213,-127,0,0,0,0,0
93172,ACCEL,1000,53981,-1924,42,18,183,165,0,0,0,0,0
93372,ACCEL,1000,53836,-1847,46,18,146,-200,0,0,0,0,0
93572,ACCEL,1000,53692,-1768,40,18,-200,-147,0,0,0,0,0
93772,ACCEL,1000,53533,-1675,42,18,183,165,0,0,0,0,0
93972,ACCEL,1000,53385,-1585,46,18,82,-234,0,0,0,0,0
94172,ACCEL,1000,53226,-1481,34,18,-105,224,0,0,0,0,0
94372,ACCEL,1000,53069,-1371,46,18,165,-184,0,0,0,0,0
94572,ACCEL,1000,52916,-1254,40,18,-245,36,0,0,0,0,0
94772,ACCEL,1000,52758,-1122,42,18,247,10,0,0,0,0,0
94972,ACCEL,1000,52616,-987,46,18,59,-241,0,0,0,0,0
95172,ACCEL,1000,52537,-903,20,18,-234,-83,0,0,0,0,0
95372,ACCEL,1000,52458,-811,16,18,-105,224,0,0,0,0,0
95572,ACCEL,1000,52379,-707,22,18,212,126,0,0,0,0,0
95772,ACCEL,1000,52300,-585,24,18,146,-200,0,0,0,0,0
95972,ACCEL,1000,52233,-457,4,18,82,-234,0,0,0,0,0
96172,ACCEL,1000,52181,-324,0,18,247,-13,1,0,0,0,0
96372,ACCEL,1000,52146,-187,2,18,-233,83,0,0,0,0,0
96572,ACCEL,1000,52129,33,2,18,106,223,0,0,0,0,0
96772,ACCEL,1000,52147,192,2,18,-240,60,0,0,0,0,0
96972,ACCEL,1000,52183,330,4,18,244,35,0,0,0,0,0
97172,ACCEL,1000,52236,463,4,18,146,-200,0,0,0,0,0
97372,ACCEL,1000,52305,594,22,18,223,-107,0,0,0,0,0
97572,ACCEL,1000,52384,714,16,18,127,211,0,0,0,0,0
97772,ACCEL,1000,52464,819,22,18,-212,127,0,0,0,0,0
97972,ACCEL,1000,52544,911,24,18,-128,-212,0,0,0,0,0
98172,ACCEL,1000,52623,994,20,18,198,-148,0,0,0,0,0
98372,ACCEL,1000,52772,1134,36,18,36,244,0,0,0,0,0
98572,ACCEL,1000,52928,1264,44,18,-128,-212,0,0,0,0,0
98772,ACCEL,1000,53082,1380,34,18,224,104,0,0,0,0,0
98972,ACCEL,1000,53241,1491,44,18,-234,-83,0,0,0,0,0
99172,ACCEL,1000,53395,1591,40,18,239,-61,0,0,0,0,0
99372,ACCEL,1000,53548,1684,40,18,-147,199,0,0,0,0,0
99572,ACCEL,1000,53705,1775,40,18,82,-234,0,0,0,0,0
99772,ACCEL,1000,53859,1714,36,18,60,239,0,0,0,0,0
99973,ACCEL,1000,54015,1621,44,18,-148,-199,0,0,0,0,0
100173,ACCEL,1000,54161,1528,40,18,223,-107,0,0,0,0,0
100373,ACCEL,1000,54313,1425,40,18,-83,233,0,0,0,0,0
100573,ACCEL,1000,54458,1320,44,18,-225,-105,0,0,0,0,0
100773,ACCEL,1000,54612,1197,14,18,244,-37,0,0,0,0,0
100973,ACCEL,1000,54769,1058,42,18,-224,106,0,0,0,0,0
101173,ACCEL,1000,54879,949,16,18,147,198,0,0,0,0,0
101373,ACCEL,1000,54958,861,20,18,-183,166,0,0,0,0,0
101573,ACCEL,1000,55037,764,12,18,-184,-166,0,0,0,0,0
101773,ACCEL,1000,55110,662,12,18,10,-248,0,0,0,0,0
101973,ACCEL,1000,55183,541,20,18,198,-148,0,0,0,0,0
102173,ACCEL,1000,55243,415,2,18,126,-213,0,0,0,0,0
102373,ACCEL,1000,55288,288,2,18,-241,-60,0,0,0,0,0
102573,ACCEL,1000,55319,144,2,18,244,35,0,0,0,0,0
