ts_ms,phase,val,pos_steps,spd_sps,sg_result,cs_actual,cur_a,cur_b,stall,otpw,ot,ola,olb
2419,SPEED,0,18099,4000,0,25,-83,233,1,0,0,0,0
4830,SPEED,30,20298,4000,2,28,244,-37,1,0,0,0,0
