ts_ms,phase,val,pos_steps,spd_sps,sg_result,cs_actual,cur_a,cur_b,stall,otpw,ot,ola,olb
406715,LAUNCH_CW,2326,1564179,62015,92,28,189,-159,0,0,0,0,0
406765,LAUNCH_CW,2326,1567279,62015,92,28,189,-159,0,0,0,0,0
406815,LAUNCH_CW,2326,1570381,62015,92,28,189,-159,0,0,0,0,0
406865,LAUNCH_CW,2326,1573481,62015,92,28,189,-159,0,0,0,0,0
406915,LAUNCH_CW,2326,1576581,62015,92,28,189,-159,0,0,0,0,0
406965,LAUNCH_CW,2326,1579682,62015,92,28,189,-159,0,0,0,0,0
407015,LAUNCH_CW,2326,1582783,62015,88,28,-68,-238,0,0,0,0,0
407065,LAUNCH_CW,2326,1585884,62015,88,28,-68,-238,0,0,0,0,0
407115,LAUNCH_CW,2326,1588984,62015,88,28,-68,-238,0,0,0,0,0
407165,LAUNCH_CW,2326,1592085,62015,88,28,-68,-238,0,0,0,0,0
407215,LAUNCH_CW,2326,1595186,62015,88,28,-68,-238,0,0,0,0,0
407265,LAUNCH_CW,2326,1598287,62015,88,28,-68,-238,0,0,0,0,0
407315,LAUNCH_CW,2326,1601388,62015,88,28,-68,-238,0,0,0,0,0
407365,LAUNCH_CW,2326,1604488,62015,92,28,-81,-234,0,0,0,0,0
407415,LAUNCH_CW,2326,1607589,62015,92,28,-81,-234,0,0,0,0,0
407465,LAUNCH_CW,2326,1610690,62015,92,28,-81,-234,0,0,0,0,0
407515,LAUNCH_CW,2326,1613791,62015,92,28,-81,-234,0,0,0,0,0
407565,LAUNCH_CW,2326,1616891,62015,92,28,-81,-234,0,0,0,0,0
407615,LAUNCH_CW,2326,1619992,62015,92,28,-81,-234,0,0,0,0,0
407665,LAUNCH_CW,2326,1623094,62015,92,28,-81,-234,0,0,0,0,0
407715,LAUNCH_CW,2326,1626194,62015,98,28,237,67,0,0,0,0,0
407765,LAUNCH_CW,2326,1629294,62015,98,28,237,67,0,0,0,0,0
407815,LAUNCH_CW,2326,1632395,62015,98,28,237,67,0,0,0,0,0
408661,LAUNCH_CW,2326,1656074,0,2,28,-138,-206,0,0,0,0,0
408711,LAUNCH_CW,2326,1656210,5284,2,28,-138,-206,0,0,0,0,1
408761,LAUNCH_CW,2326,1656600,10423,2,28,-138,-206,0,0,0,0,1
408811,LAUNCH_CW,2326,1657243,15458,2,28,-138,-206,0,0,0,0,1
408861,LAUNCH_CW,2326,1658136,20330,2,28,-138,-206,0,0,0,0,1
408911,LAUNCH_CW,2326,1659279,25437,2,28,-138,-206,0,0,0,0,1
408961,LAUNCH_CW,2326,1660673,30360,2,28,-138,-206,0,0,0,0,1
409011,LAUNCH_CW,2326,1662316,35320,24,28,240,56,0,0,0,0,1
409061,LAUNCH_CW,2326,1664209,40404,24,28,240,56,0,0,0,0,0
409111,LAUNCH_CW,2326,1666352,45325,24,28,240,56,0,0,0,0,0
409161,LAUNCH_CW,2326,1668744,50314,24,28,240,56,0,0,0,0,0
409211,LAUNCH_CW,2326,1671384,55172,24,28,240,56,0,0,0,0,0
409261,LAUNCH_CW,2326,1674274,60377,24,28,240,56,0,0,0,0,0
409311,LAUNCH_CW,2326,1677361,62015,24,28,240,56,0,0,0,0,0
409361,LAUNCH_CW,2326,1680462,62015,100,28,167,181,0,0,0,0,0
409411,LAUNCH_CW,2326,1683563,62015,100,28,167,181,0,0,0,0,0
409461,LAUNCH_CW,2326,1686663,62015,100,28,167,181,0,0,0,0,0
409511,LAUNCH_CW,2326,1689764,62015,100,28,167,181,0,0,0,0,0
409561,LAUNCH_CW,2326,1692865,62015,100,28,167,181,0,0,0,0,0
409611,LAUNCH_CW,2326,1695966,62015,100,28,167,181,0,0,0,0,0
409661,LAUNCH_CW,2326,1699067,62015,98,28,231,-89,0,0,0,0,0
409711,LAUNCH_CW,2326,1702168,62015,98,28,231,-89,0,0,0,0,0
409761,LAUNCH_CW,2326,1705269,62015,98,28,231,-89,0,0,0,0,0
409811,LAUNCH_CW,2326,1708369,62015,98,28,231,-89,0,0,0,0,0
409861,LAUNCH_CW,2326,1711469,62015,98,28,231,-89,0,0,0,0,0
409911,LAUNCH_CW,2326,1714570,62015,98,28,231,-89,0,0,0,0,0
409961,LAUNCH_CW,2326,1717671,62015,98,28,231,-89,0,0,0,0,0
410011,LAUNCH_CW,2326,1720772,62015,100,28,13,-248,0,0,0,0,0
410061,LAUNCH_CW,2326,1723873,62015,100,28,13,-248,0,0,0,0,0
410111,LAUNCH_CW,2326,1726973,62015,100,28,13,-248,0,0,0,0,0
410161,LAUNCH_CW,2326,1730074,62015,100,28,13,-248,0,0,0,0,0
410211,LAUNCH_CW,2326,1733176,62015,100,28,13,-248,0,0,0,0,0
410261,LAUNCH_CW,2326,1736276,62015,100,28,13,-248,0,0,0,0,0
410311,LAUNCH_CW,2326,1739376,62015,104,28,-223,-108,0,0,0,0,0
410361,LAUNCH_CW,2326,1742477,62015,104,28,-223,-108,0,0,0,0,0
410411,LAUNCH_CW,2326,1745578,62015,104,28,-223,-108,0,0,0,0,0
410461,LAUNCH_CW,2326,1748679,62015,104,28,-223,-108,0,0,0,0,0
410511,LAUNCH_CW,2326,1751780,62015,104,28,-223,-108,0,0,0,0,0
410561,LAUNCH_CW,2326,1754880,62015,104,28,-223,-108,0,0,0,0,0
410611,LAUNCH_CW,2326,1757982,62015,104,28,-223,-108,0,0,0,0,0
411457,LAUNCH_CW,2326,1781676,0,2,28,-142,-203,0,0,0,0,0
411507,LAUNCH_CW,2326,1781812,5284,2,28,-142,-203,0,0,0,0,0
411557,LAUNCH_CW,2326,1782196,10230,2,28,-142,-203,0,0,0,0,0
411607,LAUNCH_CW,2326,1782846,15458,422,28,-246,-31,0,0,0,0,0
411657,LAUNCH_CW,2326,1783739,20330,422,28,-246,-31,0,0,0,0,0
411707,LAUNCH_CW,2326,1784883,25437,422,28,-246,-31,0,0,0,0,0
411757,LAUNCH_CW,2326,1786276,30360,422,28,-246,-31,0,0,0,0,0
411807,LAUNCH_CW,2326,1787920,35320,422,28,-246,-31,0,0,0,0,0
411857,LAUNCH_CW,2326,1789813,40404,422,28,-246,-31,0,0,0,0,0
411907,LAUNCH_CW,2326,1791956,45325,422,28,-246,-31,0,0,0,0,0
411957,LAUNCH_CW,2326,1794348,50314,8,28,126,-214,0,0,0,0,0
412007,LAUNCH_CW,2326,1796989,55172,8,28,126,-214,0,0,0,0,0
412057,LAUNCH_CW,2326,1799879,60377,8,28,126,-214,0,0,0,0,0
412107,LAUNCH_CW,2326,1802966,62015,8,28,126,-214,0,0,0,0,0
412157,LAUNCH_CW,2326,1806067,62015,8,28,126,-214,0,0,0,0,0
412207,LAUNCH_CW,2326,1809168,62015,8,28,126,-214,0,0,0,0,0
412257,LAUNCH_CW,2326,1812269,62015,90,28,-57,240,0,0,0,0,0
412307,LAUNCH_CW,2326,1815369,62015,90,28,-57,240,0,0,0,0,0
412357,LAUNCH_CW,2326,1818470,62015,90,28,-57,240,0,0,0,0,0
412407,LAUNCH_CW,2326,1821571,62015,90,28,-57,240,0,0,0,0,0
412457,LAUNCH_CW,2326,1824672,62015,90,28,-57,240,0,0,0,0,0
412507,LAUNCH_CW,2326,1827772,62015,90,28,-57,240,0,0,0,0,0
412557,LAUNCH_CW,2326,1830873,62015,90,28,-57,240,0,0,0,0,0
412607,LAUNCH_CW,2326,1833974,62015,94,28,-187,163,0,0,0,0,0
412657,LAUNCH_CW,2326,1837075,62015,94,28,-187,163,0,0,0,0,0
412707,LAUNCH_CW,2326,1840175,62015,94,28,-187,163,0,0,0,0,0
412757,LAUNCH_CW,2326,1843276,62015,94,28,-187,163,0,0,0,0,0
412807,LAUNCH_CW,2326,1846378,62015,94,28,-187,163,0,0,0,0,0
412857,LAUNCH_CW,2326,1849478,62015,94,28,-187,163,0,0,0,0,0
412907,LAUNCH_CW,2326,1852579,62015,94,28,-187,163,0,0,0,0,0
412957,LAUNCH_CW,2326,1855679,62015,96,28,244,-40,0,0,0,0,0
413007,LAUNCH_CW,2326,1858780,62015,96,28,244,-40,0,0,0,0,0
413057,LAUNCH_CW,2326,1861881,62015,96,28,244,-40,0,0,0,0,0
413107,LAUNCH_CW,2326,1864982,62015,96,28,244,-40,0,0,0,0,0
413157,LAUNCH_CW,2326,1868082,62015,96,28,244,-40,0,0,0,0,0
413207,LAUNCH_CW,2326,1871184,62015,96,28,244,-40,0,0,0,0,0
413257,LAUNCH_CW,2326,1874284,62015,88,28,54,-242,0,0,0,0,0
413307,LAUNCH_CW,2326,1877385,62015,88,28,54,-242,0,0,0,0,0
413357,LAUNCH_CW,2326,1880485,62015,88,28,54,-242,0,0,0,0,0
413407,LAUNCH_CW,2326,1883586,62015,88,28,54,-242,0,0,0,0,0
414253,LAUNCH_CCW,2326,1907278,0,2,28,205,-138,0,0,0,0,1
414303,LAUNCH_CCW,2326,1907143,-5284,2,28,205,-138,0,0,0,0,1
414353,LAUNCH_CCW,2326,1906752,-10423,2,28,205,-138,0,0,0,0,1
414403,LAUNCH_CCW,2326,1906110,-15458,2,28,205,-138,0,0,0,0,1
414453,LAUNCH_CCW,2326,1905217,-20330,2,28,205,-138,0,0,0,0,1
414503,LAUNCH_CCW,2326,1904074,-25437,2,28,205,-138,0,0,0,0,1
414553,LAUNCH_CCW,2326,1902682,-30360,56,28,205,-138,0,0,0,0,1
414603,LAUNCH_CCW,2326,1901039,-35320,56,28,-196,151,0,0,0,0,0
414653,LAUNCH_CCW,2326,1899146,-40404,56,28,-196,151,0,0,0,0,0
414703,LAUNCH_CCW,2326,1897003,-45325,56,28,-196,151,0,0,0,0,0
414753,LAUNCH_CCW,2326,1894612,-50314,56,28,-196,151,0,0,0,0,0
414803,LAUNCH_CCW,2326,1891972,-55172,56,28,-196,151,0,0,0,0,0
414853,LAUNCH_CCW,2326,1889082,-60377,56,28,-196,151,0,0,0,0,0
414903,LAUNCH_CCW,2326,1885996,-62015,102,28,247,-14,0,0,0,0,0
414953,LAUNCH_CCW,2326,1882895,-62015,102,28,247,-14,0,0,0,0,0
415003,LAUNCH_CCW,2326,1879794,-62015,102,28,247,-14,0,0,0,0,0
415053,LAUNCH_CCW,2326,1876693,-62015,102,28,247,-14,0,0,0,0,0
415103,LAUNCH_CCW,2326,1873592,-62015,102,28,247,-14,0,0,0,0,0
415153,LAUNCH_CCW,2326,1870491,-62015,102,28,247,-14,0,0,0,0,0
415203,LAUNCH_CCW,2326,1867432,-62015,104,28,247,-14,0,0,0,0,0
415253,LAUNCH_CCW,2326,1864289,-62015,104,28,-176,173,0,0,0,0,0
415303,LAUNCH_CCW,2326,1861189,-62015,104,28,-176,173,0,0,0,0,0
415353,LAUNCH_CCW,2326,1858089,-62015,104,28,-176,173,0,0,0,0,0
415403,LAUNCH_CCW,2326,1854988,-62015,104,28,-176,173,0,0,0,0,0
415453,LAUNCH_CCW,2326,1851887,-62015,104,28,-176,173,0,0,0,0,0
415503,LAUNCH_CCW,2326,1848786,-62015,104,28,-176,173,0,0,0,0,0
415553,LAUNCH_CCW,2326,1845686,-62015,96,28,-176,173,0,0,0,0,0
415603,LAUNCH_CCW,2326,1842585,-62015,96,28,-34,-246,0,0,0,0,0
415653,LAUNCH_CCW,2326,1839484,-62015,96,28,-34,-246,0,0,0,0,0
415703,LAUNCH_CCW,2326,1836383,-62015,96,28,-34,-246,0,0,0,0,0
415753,LAUNCH_CCW,2326,1833282,-62015,96,28,-34,-246,0,0,0,0,0
415803,LAUNCH_CCW,2326,1830182,-62015,96,28,-34,-246,0,0,0,0,0
415853,LAUNCH_CCW,2326,1827081,-62015,96,28,-34,-246,0,0,0,0,0
415903,LAUNCH_CCW,2326,1823980,-62015,96,28,243,44,0,0,0,0,0
415953,LAUNCH_CCW,2326,1820879,-62015,96,28,243,44,0,0,0,0,0
416003,LAUNCH_CCW,2326,1817779,-62015,96,28,243,44,0,0,0,0,0
416053,LAUNCH_CCW,2326,1814678,-62015,96,28,243,44,0,0,0,0,0
416103,LAUNCH_CCW,2326,1811577,-62015,96,28,243,44,0,0,0,0,0
416153,LAUNCH_CCW,2326,1808475,-62015,96,28,243,44,0,0,0,0,0
416203,LAUNCH_CCW,2326,1805375,-62015,94,28,243,44,0,0,0,0,0
417047,LAUNCH_CCW,2326,1781800,0,24,28,80,233,0,0,0,0,0
417097,LAUNCH_CCW,2326,1781673,-5092,24,28,80,233,0,0,0,0,0
417147,LAUNCH_CCW,2326,1781291,-10230,24,28,80,233,0,0,0,0,0
417197,LAUNCH_CCW,2326,1780658,-15267,498,28,-143,-202,0,0,0,0,0
417247,LAUNCH_CCW,2326,1779773,-20151,498,28,-143,-202,0,0,0,0,0
417297,LAUNCH_CCW,2326,1778638,-25236,498,28,-143,-202,0,0,0,0,0
417347,LAUNCH_CCW,2326,1777254,-30131,498,28,-143,-202,0,0,0,0,0
417397,LAUNCH_CCW,2326,1775619,-35320,498,28,-143,-202,0,0,0,0,0
417447,LAUNCH_CCW,2326,1773735,-40201,498,28,-143,-202,0,0,0,0,0
417498,LAUNCH_CCW,2326,1771563,-45325,498,28,-143,-202,0,0,0,0,0
417548,LAUNCH_CCW,2326,1769167,-50314,10,28,-239,66,0,0,0,0,0
417598,LAUNCH_CCW,2326,1766530,-55172,10,28,-239,66,0,0,0,0,0
417648,LAUNCH_CCW,2326,1763643,-60150,10,28,-239,66,0,0,0,0,0
417698,LAUNCH_CCW,2326,1760599,-62015,10,28,-239,66,0,0,0,0,0
417748,LAUNCH_CCW,2326,1757457,-62015,10,28,-239,66,0,0,0,0,0
417798,LAUNCH_CCW,2326,1754357,-62015,10,28,-239,66,0,0,0,0,0
417848,LAUNCH_CCW,2326,1751256,-62015,90,28,173,-177,0,0,0,0,0
417898,LAUNCH_CCW,2326,1748155,-62015,90,28,173,-177,0,0,0,0,0
417948,LAUNCH_CCW,2326,1745054,-62015,90,28,173,-177,0,0,0,0,0
417998,LAUNCH_CCW,2326,1741953,-62015,90,28,173,-177,0,0,0,0,0
418048,LAUNCH_CCW,2326,1738853,-62015,90,28,173,-177,0,0,0,0,0
418098,LAUNCH_CCW,2326,1735752,-62015,90,28,173,-177,0,0,0,0,0
418148,LAUNCH_CCW,2326,1732651,-62015,90,28,173,-177,0,0,0,0,0
418198,LAUNCH_CCW,2326,1729550,-62015,90,28,230,90,0,0,0,0,0
418248,LAUNCH_CCW,2326,1726450,-62015,90,28,230,90,0,0,0,0,0
418298,LAUNCH_CCW,2326,1723349,-62015,90,28,230,90,0,0,0,0,0
418348,LAUNCH_CCW,2326,1720248,-62015,90,28,230,90,0,0,0,0,0
418398,LAUNCH_CCW,2326,1717147,-62015,90,28,230,90,0,0,0,0,0
418448,LAUNCH_CCW,2326,1714046,-62015,90,28,230,90,0,0,0,0,0
418498,LAUNCH_CCW,2326,1710945,-62015,90,28,7,247,0,0,0,0,0
418548,LAUNCH_CCW,2326,1707844,-62015,90,28,7,247,0,0,0,0,0
418598,LAUNCH_CCW,2326,1704744,-62015,90,28,7,247,0,0,0,0,0
418648,LAUNCH_CCW,2326,1701643,-62015,90,28,7,247,0,0,0,0,0
418698,LAUNCH_CCW,2326,1698542,-62015,90,28,7,247,0,0,0,0,0
418748,LAUNCH_CCW,2326,1695442,-62015,90,28,7,247,0,0,0,0,0
418798,LAUNCH_CCW,2326,1692341,-62015,90,28,7,247,0,0,0,0,0
418848,LAUNCH_CCW,2326,1689240,-62015,84,28,239,60,0,0,0,0,0
418898,LAUNCH_CCW,2326,1686139,-62015,84,28,239,60,0,0,0,0,0
418948,LAUNCH_CCW,2326,1683038,-62015,84,28,239,60,0,0,0,0,0
418998,LAUNCH_CCW,2326,1679937,-62015,84,28,239,60,0,0,0,0,0
419845,LAUNCH_CCW,2326,1656198,0,2,28,-206,137,0,0,0,0,1
419895,LAUNCH_CCW,2326,1656062,-5284,2,28,-206,137,0,0,0,0,1
419945,LAUNCH_CCW,2326,1655671,-10423,2,28,-206,137,0,0,0,0,1
419995,LAUNCH_CCW,2326,1655028,-15458,2,28,-206,137,0,0,0,0,1
420045,LAUNCH_CCW,2326,1654135,-20330,2,28,-206,137,0,0,0,0,1
420095,LAUNCH_CCW,2326,1652991,-25437,2,28,-206,137,0,0,0,0,1
420145,LAUNCH_CCW,2326,1651598,-30360,98,28,-247,16,0,0,0,0,0
420195,LAUNCH_CCW,2326,1649954,-35320,98,28,-247,16,0,0,0,0,0
420245,LAUNCH_CCW,2326,1648061,-40404,98,28,-247,16,0,0,0,0,0
420295,LAUNCH_CCW,2326,1645918,-45325,98,28,-247,16,0,0,0,0,0
420345,LAUNCH_CCW,2326,1643526,-50314,98,28,-247,16,0,0,0,0,0
420395,LAUNCH_CCW,2326,1640885,-55172,98,28,-247,16,0,0,0,0,0
420445,LAUNCH_CCW,2326,1637995,-60377,98,28,-247,16,0,0,0,0,0
420495,LAUNCH_CCW,2326,1634908,-62015,16,28,208,134,0,0,0,0,0
420545,LAUNCH_CCW,2326,1631807,-62015,16,28,208,134,0,0,0,0,0
420595,LAUNCH_CCW,2326,1628706,-62015,16,28,208,134,0,0,0,0,0
420645,LAUNCH_CCW,2326,1625605,-62015,16,28,208,134,0,0,0,0,0
420695,LAUNCH_CCW,2326,1622505,-62015,16,28,208,134,0,0,0,0,0
420745,LAUNCH_CCW,2326,1619404,-62015,16,28,208,134,0,0,0,0,0
420795,LAUNCH_CCW,2326,1616304,-62015,106,28,-187,-164,0,0,0,0,0
420845,LAUNCH_CCW,2326,1613203,-62015,106,28,-187,-164,0,0,0,0,0
420895,LAUNCH_CCW,2326,1610101,-62015,106,28,-187,-164,0,0,0,0,0
420945,LAUNCH_CCW,2326,1607001,-62015,106,28,-187,-164,0,0,0,0,0
420995,LAUNCH_CCW,2326,1603901,-62015,106,28,-187,-164,0,0,0,0,0
421045,LAUNCH_CCW,2326,1600800,-62015,106,28,-187,-164,0,0,0,0,0
421095,LAUNCH_CCW,2326,1597699,-62015,106,28,-187,-164,0,0,0,0,0
421145,LAUNCH_CCW,2326,1594598,-62015,98,28,76,-236,0,0,0,0,0
421195,LAUNCH_CCW,2326,1591497,-62015,98,28,76,-236,0,0,0,0,0
421245,LAUNCH_CCW,2326,1588396,-62015,98,28,76,-236,0,0,0,0,0
421295,LAUNCH_CCW,2326,1585296,-62015,98,28,76,-236,0,0,0,0,0
421345,LAUNCH_CCW,2326,1582195,-62015,98,28,76,-236,0,0,0,0,0
421395,LAUNCH_CCW,2326,1579094,-62015,98,28,76,-236,0,0,0,0,0
421445,LAUNCH_CCW,2326,1575994,-62015,88,28,246,-21,0,0,0,0,0
421495,LAUNCH_CCW,2326,1572893,-62015,88,28,246,-21,0,0,0,0,0
421545,LAUNCH_CCW,2326,1569792,-62015,88,28,246,-21,0,0,0,0,0
421595,LAUNCH_CCW,2326,1566691,-62015,88,28,246,-21,0,0,0,0,0
421645,LAUNCH_CCW,2326,1563590,-62015,88,28,246,-21,0,0,0,0,0
421695,LAUNCH_CCW,2326,1560490,-62015,88,28,246,-21,0,0,0,0,0
421745,LAUNCH_CCW,2326,1557389,-62015,88,28,246,-21,0,0,0,0,0
421795,LAUNCH_CCW,2326,1554288,-62015,98,28,117,217,0,0,0,0,0
424895,COAST,23280,1605552,53872,16,28,150,-197,0,0,0,0,0
425147,COAST,0,1618179,46376,16,28,-206,-138,0,0,0,0,0
425399,COAST,0,1628909,38834,16,28,-206,-138,0,0,0,0,0
425650,COAST,0,1637707,31311,16,28,246,-16,0,0,0,0,0
425902,COAST,0,1644643,23774,16,28,131,-210,0,0,0,0,0
426154,COAST,0,1649682,16194,16,28,-227,-100,0,0,0,0,0
426406,COAST,0,1652823,8667,16,28,-14,247,0,0,0,0,0
426657,COAST,0,1654068,1223,16,28,-14,247,0,0,0,0,0
426909,COAST,0,1654094,0,16,28,206,135,0,0,0,0,0
427160,COAST,0,1654094,0,16,28,191,156,0,0,0,0,1
427412,COAST,0,1654094,0,16,28,191,156,0,0,0,0,1
427664,COAST,0,1654094,0,16,28,191,156,0,0,0,0,1
430767,GHOST,400,3319932,0,24,12,183,165,0,0,0,1,0
433826,GHOST,350,3331676,0,52,10,119,216,0,0,0,1,0
