ts_ms,phase,val,pos_steps,spd_sps,sg_result,cs_actual,cur_a,cur_b,stall,otpw,ot,ola,olb
7045,LAUNCH_CW,2000,1223103,50314,120,28,215,-122,0,0,0,0,0
7095,LAUNCH_CW,2000,1225745,55172,120,28,215,-122,0,0,0,0,0
7145,LAUNCH_CW,2000,1228633,60377,120,28,215,-122,0,0,0,0,0
7195,LAUNCH_CW,2000,1231776,65306,120,28,215,-122,0,0,0,0,0
7245,LAUNCH_CW,2000,1235169,70484,120,28,215,-122,0,0,0,0,0
7295,LAUNCH_CW,2000,1238815,75471,274,28,222,107,0,0,0,0,0
7345,LAUNCH_CW,2000,1242708,80402,274,28,222,107,0,0,0,0,0
7395,LAUNCH_CW,2000,1246852,85106,274,28,222,107,0,0,0,0,0
7445,LAUNCH_CW,2000,1251246,90395,274,28,222,107,0,0,0,0,0
7495,LAUNCH_CW,2000,1255891,95238,274,28,222,107,0,0,0,0,0
7545,LAUNCH_CW,2000,1260783,100628,274,28,222,107,0,0,0,0,0
7595,LAUNCH_CW,2000,1265928,105263,120,28,-43,243,0,0,0,0,0
7645,LAUNCH_CW,2000,1271255,106666,120,28,-43,243,0,0,0,0,0
7695,LAUNCH_CW,2000,1276589,106666,120,28,-43,243,0,0,0,0,0
7745,LAUNCH_CW,2000,1281920,106666,120,28,-43,243,0,0,0,0,0
7795,LAUNCH_CW,2000,1287254,106666,120,28,-43,243,0,0,0,0,0
7845,LAUNCH_CW,2000,1292587,106666,120,28,-43,243,0,0,0,0,0
7895,LAUNCH_CW,2000,1297921,106666,104,28,-43,243,0,0,0,0,0
7946,LAUNCH_CW,2000,1303305,106666,104,28,-232,86,0,0,0,0,0
7996,LAUNCH_CW,2000,1308695,106666,104,28,-232,86,0,0,0,0,0
8046,LAUNCH_CW,2000,1314027,106666,104,28,-232,86,0,0,0,0,0
8096,LAUNCH_CW,2000,1319360,106666,104,28,-232,86,0,0,0,0,0
8146,LAUNCH_CW,2000,1324694,106666,104,28,-232,86,0,0,0,0,0
8196,LAUNCH_CW,2000,1330027,106666,104,28,-232,86,0,0,0,0,0
8246,LAUNCH_CW,2000,1335361,106666,102,28,-225,104,0,0,0,0,0
8296,LAUNCH_CW,2000,1340694,106666,102,28,-225,104,0,0,0,0,0
8346,LAUNCH_CW,2000,1346028,106666,102,28,-225,104,0,0,0,0,0
8396,LAUNCH_CW,2000,1351361,106666,102,28,-225,104,0,0,0,0,0
8446,LAUNCH_CW,2000,1356694,106666,102,28,-225,104,0,0,0,0,0
8496,LAUNCH_CW,2000,1362027,106666,102,28,-225,104,0,0,0,0,0
9784,LAUNCH_CW,2000,1426037,0,10,28,-190,158,0,0,0,0,0
9834,LAUNCH_CW,2000,1426167,5284,10,28,-190,158,0,0,0,0,0
9884,LAUNCH_CW,2000,1426552,10230,8,28,-91,230,0,0,0,0,0
9934,LAUNCH_CW,2000,1427188,15267,8,28,-91,230,0,0,0,0,0
9984,LAUNCH_CW,2000,1428076,20330,8,28,-91,230,0,0,0,0,0
10034,LAUNCH_CW,2000,1429213,25236,8,28,-91,230,0,0,0,0,0
10084,LAUNCH_CW,2000,1430601,30360,8,28,-91,230,0,0,0,0,0
10134,LAUNCH_CW,2000,1432238,35320,8,28,-91,230,0,0,0,0,0
10184,LAUNCH_CW,2000,1434126,40201,8,28,-91,230,0,0,0,0,0
10234,LAUNCH_CW,2000,1436262,45197,372,28,-188,-161,0,0,0,0,0
10284,LAUNCH_CW,2000,1438649,50314,372,28,-188,-161,0,0,0,0,0
10334,LAUNCH_CW,2000,1441284,55172,372,28,-188,-161,0,0,0,0,0
10384,LAUNCH_CW,2000,1444168,60150,372,28,-188,-161,0,0,0,0,0
10434,LAUNCH_CW,2000,1447305,65306,372,28,-188,-161,0,0,0,0,0
10484,LAUNCH_CW,2000,1450693,70175,372,28,-188,-161,0,0,0,0,0
10534,LAUNCH_CW,2000,1454334,75471,272,28,-188,-161,0,0,0,0,0
10584,LAUNCH_CW,2000,1458223,80402,272,28,159,188,0,0,0,0,0
10634,LAUNCH_CW,2000,1462360,85106,272,28,159,188,0,0,0,0,0
10684,LAUNCH_CW,2000,1466748,90395,272,28,159,188,0,0,0,0,0
10734,LAUNCH_CW,2000,1471388,95238,272,28,159,188,0,0,0,0,0
10784,LAUNCH_CW,2000,1476275,100000,272,28,159,188,0,0,0,0,0
10834,LAUNCH_CW,2000,1481414,105263,272,28,159,188,0,0,0,0,0
10884,LAUNCH_CW,2000,1486738,106666,108,28,-131,210,0,0,0,0,0
10934,LAUNCH_CW,2000,1492071,106666,108,28,-131,210,0,0,0,0,0
10984,LAUNCH_CW,2000,1497405,106666,108,28,-131,210,0,0,0,0,0
11034,LAUNCH_CW,2000,1502738,106666,108,28,-131,210,0,0,0,0,0
11084,LAUNCH_CW,2000,1508072,106666,108,28,-131,210,0,0,0,0,0
11134,LAUNCH_CW,2000,1513406,106666,108,28,-131,210,0,0,0,0,0
11184,LAUNCH_CW,2000,1518739,106666,108,28,-131,210,0,0,0,0,0
11234,LAUNCH_CW,2000,1524071,106666,106,28,-112,220,0,0,0,0,0
11284,LAUNCH_CW,2000,1529405,106666,106,28,-112,220,0,0,0,0,0
11334,LAUNCH_CW,2000,1534738,106666,106,28,-112,220,0,0,0,0,0
11384,LAUNCH_CW,2000,1540071,106666,106,28,-112,220,0,0,0,0,0
11434,LAUNCH_CW,2000,1545405,106666,106,28,-112,220,0,0,0,0,0
11484,LAUNCH_CW,2000,1550738,106666,106,28,-112,220,0,0,0,0,0
11534,LAUNCH_CW,2000,1556015,106666,104,28,-112,220,0,0,0,0,0
11584,LAUNCH_CW,2000,1561406,106666,104,28,182,-167,0,0,0,0,0
11634,LAUNCH_CW,2000,1566738,106666,104,28,182,-167,0,0,0,0,0
11684,LAUNCH_CW,2000,1572071,106666,104,28,182,-167,0,0,0,0,0
11735,LAUNCH_CW,2000,1577478,106666,104,28,182,-167,0,0,0,0,0
13024,LAUNCH_CCW,2000,1641637,0,4,28,-129,-212,0,0,0,0,0
13074,LAUNCH_CCW,2000,1641508,-5284,4,28,-129,-212,0,0,0,0,0
13124,LAUNCH_CCW,2000,1641123,-10230,4,28,-129,-212,0,0,0,0,0
13174,LAUNCH_CCW,2000,1640486,-15267,14,28,-129,-212,0,0,0,0,0
13224,LAUNCH_CCW,2000,1639599,-20330,14,28,-37,244,0,0,0,0,0
13274,LAUNCH_CCW,2000,1638462,-25236,14,28,-37,244,0,0,0,0,0
13324,LAUNCH_CCW,2000,1637075,-30131,14,28,-37,244,0,0,0,0,0
13374,LAUNCH_CCW,2000,1635437,-35320,14,28,-37,244,0,0,0,0,0
13424,LAUNCH_CCW,2000,1633550,-40201,14,28,-37,244,0,0,0,0,0
13474,LAUNCH_CCW,2000,1631413,-45197,14,28,-37,244,0,0,0,0,0
13524,LAUNCH_CCW,2000,1629027,-50314,494,28,187,-161,0,0,0,0,0
13574,LAUNCH_CCW,2000,1626392,-55172,494,28,187,-161,0,0,0,0,0
13624,LAUNCH_CCW,2000,1623508,-60150,494,28,187,-161,0,0,0,0,0
13674,LAUNCH_CCW,2000,1620371,-65306,494,28,187,-161,0,0,0,0,0
13724,LAUNCH_CCW,2000,1616984,-70175,494,28,187,-161,0,0,0,0,0
13774,LAUNCH_CCW,2000,1613344,-75471,494,28,187,-161,0,0,0,0,0
13824,LAUNCH_CCW,2000,1609456,-80402,494,28,187,-161,0,0,0,0,0
13874,LAUNCH_CCW,2000,1605317,-85106,220,28,142,-202,0,0,0,0,0
13924,LAUNCH_CCW,2000,1600929,-90395,220,28,142,-202,0,0,0,0,0
13974,LAUNCH_CCW,2000,1596289,-95238,220,28,142,-202,0,0,0,0,0
14024,LAUNCH_CCW,2000,1591403,-100000,220,28,142,-202,0,0,0,0,0
14074,LAUNCH_CCW,2000,1586264,-105263,220,28,142,-202,0,0,0,0,0
14124,LAUNCH_CCW,2000,1580940,-106666,220,28,142,-202,0,0,0,0,0
14174,LAUNCH_CCW,2000,1575605,-106666,106,28,72,-237,0,0,0,0,0
14224,LAUNCH_CCW,2000,1570273,-106666,106,28,72,-237,0,0,0,0,0
14274,LAUNCH_CCW,2000,1564939,-106666,106,28,72,-237,0,0,0,0,0
14324,LAUNCH_CCW,2000,1559606,-106666,106,28,72,-237,0,0,0,0,0
14374,LAUNCH_CCW,2000,1554273,-106666,106,28,72,-237,0,0,0,0,0
14424,LAUNCH_CCW,2000,1548940,-106666,106,28,72,-237,0,0,0,0,0
14474,LAUNCH_CCW,2000,1543606,-106666,96,28,72,-237,0,0,0,0,0
14524,LAUNCH_CCW,2000,1538273,-106666,96,28,228,-94,0,0,0,0,0
14574,LAUNCH_CCW,2000,1532940,-106666,96,28,228,-94,0,0,0,0,0
14624,LAUNCH_CCW,2000,1527606,-106666,96,28,228,-94,0,0,0,0,0
14674,LAUNCH_CCW,2000,1522273,-106666,96,28,228,-94,0,0,0,0,0
14724,LAUNCH_CCW,2000,1516940,-106666,96,28,228,-94,0,0,0,0,0
14774,LAUNCH_CCW,2000,1511606,-106666,96,28,228,-94,0,0,0,0,0
14824,LAUNCH_CCW,2000,1506273,-106666,104,28,234,-80,0,0,0,0,0
14874,LAUNCH_CCW,2000,1500939,-106666,104,28,234,-80,0,0,0,0,0
14924,LAUNCH_CCW,2000,1495606,-106666,104,28,234,-80,0,0,0,0,0
14974,LAUNCH_CCW,2000,1490272,-106666,104,28,234,-80,0,0,0,0,0
16262,LAUNCH_CCW,2000,1426250,0,0,28,-246,-34,0,0,0,0,0
16312,LAUNCH_CCW,2000,1426120,-5284,0,28,-246,-34,0,0,0,0,0
16362,LAUNCH_CCW,2000,1425735,-10230,0,28,-246,-34,0,0,0,0,0
16412,LAUNCH_CCW,2000,1425098,-15267,0,28,-246,-34,0,0,0,0,0
16462,LAUNCH_CCW,2000,1424211,-20330,24,28,-5,247,0,0,0,0,0
16512,LAUNCH_CCW,2000,1423073,-25236,24,28,-5,247,0,0,0,0,0
16562,LAUNCH_CCW,2000,1421685,-30360,24,28,-5,247,0,0,0,0,0
16612,LAUNCH_CCW,2000,1420048,-35320,24,28,-5,247,0,0,0,0,0
16662,LAUNCH_CCW,2000,1418160,-40201,24,28,-5,247,0,0,0,0,0
16712,LAUNCH_CCW,2000,1416023,-45197,24,28,-5,247,0,0,0,0,0
16762,LAUNCH_CCW,2000,1413637,-50314,506,28,180,-169,0,0,0,0,0
16812,LAUNCH_CCW,2000,1411002,-55172,506,28,180,-169,0,0,0,0,0
16862,LAUNCH_CCW,2000,1408118,-60150,506,28,180,-169,0,0,0,0,0
16912,LAUNCH_CCW,2000,1404981,-65306,506,28,180,-169,0,0,0,0,0
16962,LAUNCH_CCW,2000,1401593,-70175,506,28,180,-169,0,0,0,0,0
17012,LAUNCH_CCW,2000,1397953,-75471,506,28,180,-169,0,0,0,0,0
17062,LAUNCH_CCW,2000,1394064,-80402,506,28,180,-169,0,0,0,0,0
17112,LAUNCH_CCW,2000,1389925,-85106,206,28,172,177,0,0,0,0,0
17162,LAUNCH_CCW,2000,1385535,-90395,206,28,172,177,0,0,0,0,0
17212,LAUNCH_CCW,2000,1380897,-95238,206,28,172,177,0,0,0,0,0
17262,LAUNCH_CCW,2000,1376011,-100000,206,28,172,177,0,0,0,0,0
17312,LAUNCH_CCW,2000,1370871,-105263,206,28,172,177,0,0,0,0,0
17362,LAUNCH_CCW,2000,1365547,-106666,206,28,172,177,0,0,0,0,0
17412,LAUNCH_CCW,2000,1360213,-106666,206,28,172,177,0,0,0,0,0
17462,LAUNCH_CCW,2000,1354879,-106666,106,28,-54,-242,0,0,0,0,0
17512,LAUNCH_CCW,2000,1349546,-106666,106,28,-54,-242,0,0,0,0,0
17562,LAUNCH_CCW,2000,1344212,-106666,106,28,-54,-242,0,0,0,0,0
17612,LAUNCH_CCW,2000,1338880,-106666,106,28,-54,-242,0,0,0,0,0
17662,LAUNCH_CCW,2000,1333547,-106666,106,28,-54,-242,0,0,0,0,0
17712,LAUNCH_CCW,2000,1328213,-106666,106,28,-54,-242,0,0,0,0,0
17762,LAUNCH_CCW,2000,1322879,-106666,106,28,-42,-244,0,0,0,0,0
17812,LAUNCH_CCW,2000,1317546,-106666,106,28,-42,-244,0,0,0,0,0
17862,LAUNCH_CCW,2000,1312213,-106666,106,28,-42,-244,0,0,0,0,0
17912,LAUNCH_CCW,2000,1306880,-106666,106,28,-42,-244,0,0,0,0,0
17962,LAUNCH_CCW,2000,1301546,-106666,106,28,-42,-244,0,0,0,0,0
18012,LAUNCH_CCW,2000,1296213,-106666,106,28,-42,-244,0,0,0,0,0
18062,LAUNCH_CCW,2000,1290880,-106666,100,28,-42,-244,0,0,0,0,0
18112,LAUNCH_CCW,2000,1285545,-106666,100,28,-243,48,0,0,0,0,0
18162,LAUNCH_CCW,2000,1280210,-106666,100,28,-243,48,0,0,0,0,0
18212,LAUNCH_CCW,2000,1274880,-106666,100,28,-243,48,0,0,0,0,0
19502,LAUNCH_CCW,2000,1210650,0,0,28,-148,-199,0,0,0,0,0
19552,LAUNCH_CCW,2000,1210520,-5284,0,28,-148,-199,0,0,0,0,0
19602,LAUNCH_CCW,2000,1210135,-10230,0,28,-148,-199,0,0,0,0,0
19652,LAUNCH_CCW,2000,1209498,-15267,0,28,-148,-199,0,0,0,0,0
19702,LAUNCH_CCW,2000,1208611,-20330,0,28,-148,-199,0,0,0,0,0
19752,LAUNCH_CCW,2000,1207473,-25236,28,28,-146,-201,0,0,0,0,0
19802,LAUNCH_CCW,2000,1206086,-30360,28,28,-146,-201,0,0,0,0,0
19852,LAUNCH_CCW,2000,1204448,-35320,28,28,-146,-201,0,0,0,0,0
19902,LAUNCH_CCW,2000,1202561,-40201,28,28,-146,-201,0,0,0,0,0
19952,LAUNCH_CCW,2000,1200423,-45197,28,28,-146,-201,0,0,0,0,0
20002,LAUNCH_CCW,2000,1198037,-50314,28,28,-146,-201,0,0,0,0,0
20052,LAUNCH_CCW,2000,1195402,-55172,474,28,-2,-248,0,0,0,0,0
20102,LAUNCH_CCW,2000,1192518,-60150,474,28,-2,-248,0,0,0,0,0
20152,LAUNCH_CCW,2000,1189381,-65306,474,28,-2,-248,0,0,0,0,0
20202,LAUNCH_CCW,2000,1185993,-70175,474,28,-2,-248,0,0,0,0,0
20252,LAUNCH_CCW,2000,1182353,-75471,474,28,-2,-248,0,0,0,0,0
20302,LAUNCH_CCW,2000,1178465,-80402,474,28,-2,-248,0,0,0,0,0
20352,LAUNCH_CCW,2000,1174325,-85106,474,28,-2,-248,0,0,0,0,0
20402,LAUNCH_CCW,2000,1169937,-90395,170,28,10,-248,0,0,0,0,0
20452,LAUNCH_CCW,2000,1165298,-95238,170,28,10,-248,0,0,0,0,0
20502,LAUNCH_CCW,2000,1160411,-100000,170,28,10,-248,0,0,0,0,0
20552,LAUNCH_CCW,2000,1155285,-105263,170,28,10,-248,0,0,0,0,0
20602,LAUNCH_CCW,2000,1149946,-106666,170,28,10,-248,0,0,0,0,0
20652,LAUNCH_CCW,2000,1144613,-106666,170,28,10,-248,0,0,0,0,0
20702,LAUNCH_CCW,2000,1139280,-106666,104,28,246,26,0,0,0,0,0
20752,LAUNCH_CCW,2000,1133946,-106666,104,28,246,26,0,0,0,0,0
20802,LAUNCH_CCW,2000,1128614,-106666,104,28,246,26,0,0,0,0,0
20852,LAUNCH_CCW,2000,1123280,-106666,104,28,246,26,0,0,0,0,0
20902,LAUNCH_CCW,2000,1117947,-106666,104,28,246,26,0,0,0,0,0
20952,LAUNCH_CCW,2000,1112612,-106666,104,28,246,26,0,0,0,0,0
21002,LAUNCH_CCW,2000,1107280,-106666,104,28,246,26,0,0,0,0,0
21052,LAUNCH_CCW,2000,1101946,-106666,108,28,242,48,0,0,0,0,0
21102,LAUNCH_CCW,2000,1096614,-106666,108,28,242,48,0,0,0,0,0
21152,LAUNCH_CCW,2000,1091280,-106666,108,28,242,48,0,0,0,0,0
21202,LAUNCH_CCW,2000,1085947,-106666,108,28,242,48,0,0,0,0,0
21252,LAUNCH_CCW,2000,1080613,-106666,108,28,242,48,0,0,0,0,0
21302,LAUNCH_CCW,2000,1075280,-106666,108,28,242,48,0,0,0,0,0
21352,LAUNCH_CCW,2000,1069946,-106666,104,28,-64,-240,0,0,0,0,0
21402,LAUNCH_CCW,2000,1064613,-106666,104,28,-64,-240,0,0,0,0,0
21452,LAUNCH_CCW,2000,1059280,-106666,104,28,-64,-240,0,0,0,0,0
24998,COAST,4080,1069792,53872,404,28,-245,-36,0,0,0,0,0
25251,COAST,0,1082466,46376,364,28,-107,223,0,0,0,0,0
25503,COAST,0,1093188,38740,364,28,-237,-74,0,0,0,0,0
25755,COAST,0,1102010,31311,364,28,167,-182,0,0,0,0,0
26007,COAST,0,1108931,23738,364,28,-156,192,0,0,0,0,0
26259,COAST,0,1113955,16129,364,28,-156,192,0,0,0,0,0
26511,COAST,0,1117081,8611,364,28,114,-220,0,0,0,0,0
26762,COAST,0,1118311,1173,364,28,-52,241,0,0,0,0,0
27014,COAST,0,1118335,0,364,28,36,244,0,0,0,0,1
27266,COAST,0,1118335,0,364,28,36,244,0,0,0,0,1
27518,COAST,0,1118335,0,364,28,36,244,0,0,0,0,1
27769,COAST,0,1118335,0,364,27,36,244,0,0,0,0,1
30841,GHOST,400,1130079,0,62,12,-221,111,0,0,0,1,0
33901,GHOST,350,1141823,0,14,10,78,-235,0,0,0,0,0
36977,GHOST,300,1153567,0,32,8,-17,246,0,0,0,1,0
40037,GHOST,250,1165311,0,74,7,-223,107,0,0,0,1,0
43099,GHOST,200,1177055,0,106,5,-46,-244,0,0,0,1,0
46189,GHOST,150,1188859,0,64,3,-65,-239,0,0,0,1,0
49249,GHOST,100,1200603,0,70,2,-33,245,0,0,0,1,0
52309,GHOST,50,1212347,0,100,0,243,41,0,0,0,1,0
